Category,Name,Address,Suburb,State,Postcode,Phone,Fax,Email,Website,Staff,Established,ABN,ABN_Status,ABN_Type,ABN_Accuracy
Religious Organisations,Theosophical Fellowship Ltd The,523 Centre Rd,Bentleigh,VIC,3204,(03) 9563 9400,,,,,,,,,
Religious Organisations,Trinity St. Nicholas Russian Greek-Catholic Church,72 Hotham St,St Kilda East,VIC,3183,(03) 9527 1730,,vexillaregis@hotmail.com,http://www.stnich.org,,,,,,
Religious Organisations,Truth & Friendship Mission,620 Springvale Rd,Mulgrave,VIC,3170,(03) 9545 3868,,,,,,,,,
Religious Organisations,Uncle Joe's Mess Hall,76 King St,Perth,WA,6000,(08) 9321 4502,,,Visit Our Facebook Page,,,,,,
Religious Organisations,Unitarian Community of Victoria,,Melbourne,VIC,3000,(03) 9527 7038,,,,,,,,,
Religious Organisations,United Muslim Migrant Association,72 George St,Doncaster,VIC,3108,(03) 9842 6491,,,,,,,,,
Religious Organisations,Uniting Church in Australia Ferntree Gully,6 The Avenue,Ferntree Gully,VIC,3156,(03) 9753 6522,,ftg.uca@gmail.com,http://ferntreegullyuca.wordpress.com/,,,,,,
Religious Organisations,Wangaratta Community Church,4-6 Docker St,Wangaratta,VIC,3677,(03) 5726 9049,,korot4@bigpond.com,https://www.facebook.com/pages/Wangaratta-Community-Church/258961842094,,,99 081 936 629,Cancelled,Trading Name,99% ABN Accuracy
Religious Organisations,Waverley Christian Fellowship,1248 High Street Rd,Wantirna South,VIC,3152,(03) 9801 2155,,,,,,89 277 942 075,Active,Entity Name (Historic),99% ABN Accuracy
Religious Organisations,Weightlifters Prophetic,,Busselton,WA,6280,(08) 9755 8910,,,,,,15 484 537 060,Active,Business Name,99% ABN Accuracy
Religious Organisations,Westpoint City Church Inc,Unit 1/ 25 Finance Pl,Malaga,WA,6090,(08) 9248 4976,,,,,,43 482 539 423,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Willunga Uniting Church,St Jude St,Willunga,SA,5172,(08) 8556 2650,,,,,,84 876 420 133,Active,Entity Name,99% ABN Accuracy
Religious Organisations,World Apostolate of Fatima (Fatima Marian Centre),,Murrumbeena,VIC,3163,(03) 9569 9653,,,,,,,,,
Religious Organisations,Youth Dimension,58- 64 Hall Rd,Warrandyte South,VIC,3134,(03) 9844 1944,,,,,,18 005 542 601,Active,Entity Name,99% ABN Accuracy
Religious Organisations,"Zen Buddhist Community, Jikishoan",,Footscray,VIC,3011,(03) 9687 6981,,,,,,,,,
Religious Organisations,Zionist Federation Of Aust,,Caulfield North,VIC,3161,(03) 9927 5644,,,,,,,,,
Religious Organisations,Ace Global Ministries,4- 22 Showground Rd,Castle Hill,NSW,2154,(02) 9899 9988,,,,,,90 647 846 691,Active,Entity Name (Historic),25% ABN Accuracy
Religious Organisations,Adventist Development & Relief Agency,146 Fox Valley Rd,Wahroonga,NSW,2076,(02) 9489 5488,,,,,,13 104 553 808,Active,Business Name,25% ABN Accuracy
Religious Organisations,Alan Walker College Of Evangelism,6 Lincluden Pl,North Parramatta,NSW,2151,(02) 9630 0777,,,,,,28 299 455 234,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Al-Zahra Muslim Womens Association,21 Firth St,Arncliffe,NSW,2205,(02) 9599 1839,,,,,,84 136 423 269,Active,Entity Name,25% ABN Accuracy
Religious Organisations,AMOS Australian Mission Outreach Support,75 Morris Rd,Rothwell,QLD,4022,(07) 3885 7022,,,,,,30 093 967 287,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Anglican Board Of Mission Australia,91 Bathurst St,Sydney,NSW,2000,(02) 9264 1021,,,,,,18 097 944 717,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Anglican Church Diocese Of Sydney,St Andrew's House Sydney Sq,Sydney,NSW,2000,(02) 9265 1555,,,,,,80 405 022 060,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Anglican Glebe Administration Board,St Andrew's House Sydney Sq,Sydney,NSW,2000,(02) 9265 1555,,,,,,16 008 382 090,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Anglican Home Mission Society,45 Hunter St,Parramatta,NSW,2150,(02) 9895 8000,,,,,,88 851 368 006,Active,Entity Name (Historic),25% ABN Accuracy
Religious Organisations,Anglican Media Council,St Andrew's House Sydney Sq,Sydney,NSW,2000,(02) 9265 1505,,,,,,26 776 497 877,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Anglican Retirement Villages,Lvl 2/ 62 Norwest Blv,Baulkham Hills,NSW,2153,(02) 9421 5333,,,,,,39 922 848 563,Active,Entity Name (Historic),25% ABN Accuracy
Religious Organisations,Anglican Youth Department,St Andrew's House Sydney Sq,Sydney,NSW,2000,(02) 9265 1630,,,,,,44 000 407 349,Active,Entity Name,25% ABN Accuracy
Religious Organisations,AOG Burdekin Community Church,International Dr,Ayr,QLD,4807,(07) 4783 5552,,,,,,21 393 756 239,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Apostolic Church Australia,46 Brae St,Inverell,NSW,2360,(02) 6722 4761,,,,,,24 004 350 798,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Australian Buddhist Mission,Ross Rd,Peats Ridge,NSW,2250,(02) 4375 1178,,,,,,87 746 086 345,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Australian Federation of Islamic Councils,932 Bourke St,Zetland,NSW,2017,(02) 9319 6733,,,muslimsaustralia.com.au,,,37 002 757 155,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Australian Institute Of Buddhist Learning,15 Metella Rd,Toongabbie,NSW,2146,(02) 9896 4613,,,,,,50 458 552 994,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Australian Islamic Mission,27 Arthur St,Punchbowl,NSW,2196,(02) 9758 1215,,centre@aim.org.au,,,,40 682 415 215,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Australian Navigators Ltd,29a/ 5 Inglewood Pl,Baulkham Hills,NSW,2153,(02) 8814 5006,,,,,,26 001 294 677,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Bahai Centre Of Learning,26 Mayneview St,Milton,QLD,4064,(07) 3367 3303,,,,,,44 385 133 509,Active,Business Name,25% ABN Accuracy
Religious Organisations,Bahai Community,,Wyong,NSW,2259,(02) 4305 0880,,,,,,54 858 239 715,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Baha'i Community,,Gosford East,NSW,2250,(02) 4324 5080,,,,,,54 858 239 715,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Baha'i Community,173 Mona Vale Rd,Ingleside,NSW,2101,(02) 9998 9222,,,,,,54 858 239 715,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Benedictine Monks,121 Arcadia Rd,Arcadia,NSW,2159,(02) 9653 1159,,,,,,43 955 652 831,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Bible Education Centre Inc,Shop 1/ 76 Bathurst St,Liverpool,NSW,2170,(02) 9822 2667,,,,,,61 045 749 638,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Blessed Sacrament Fathers,2 Rose St,Chatswood,NSW,2067,(02) 9415 4678,,,,,,74 052 548 400,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Blue Mountains City Church,172 Rusden Rd,Mt Riverview,NSW,2774,(02) 4720 6100,,,,,,24 132 815 816,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Blue Mountains City Church Inc,172 Rusden Rd,Mt Riverview,NSW,2774,(02) 4720 6100,,office@bmcitychurch.com,Visit our website,,,24 132 815 816,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Brisbane Anglican Maori Mission Inc,At The Rear Of 338 Algester St,Algester,QLD,4115,0401 996 768,,info@brisbanemaorimission.com.au,http://www.brisbanemaorimission.com.au,,,89 542 552 399,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Buddhist Council of New South Wales,25/ 56-62 Chandos St,St Leonards,NSW,2065,(02) 9966 8893,,,,,,18 550 218 989,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Buena Vista Opportunity Shop,195 Peisley St,Orange,NSW,2800,(02) 6361 7884,,,,,,71 050 057 620,Active,Business Name,25% ABN Accuracy
Religious Organisations,Bush Church Aid Society,Level 7/ 37 York St,Sydney,NSW,2000,(02) 9262 5017,,,,,,38 434 490 314,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Bush Church Aid Society,9 Fenimore St,Wishart,QLD,4122,(07) 3349 9081,,,www.bushchurchaid.com.au,,,38 434 490 314,Active,Entity Name,25% ABN Accuracy
Religious Organisations,C3 Church Monash,Livingston Ave,Kambah,ACT,2902,(02) 6298 5900,,,www.c3monash.org.au,,,73 794 432 277,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Carina Youth Agency,175 Winstanley St,Carina,QLD,4152,(07) 3395 3044,,,,,,69 677 879 949,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Catholic Charismatic Renewal Centre,19A Quirk St,Rozelle,NSW,2039,(02) 9810 2499,,,,,,35 072 855 939,Active,Entity Name (Historic),25% ABN Accuracy
Religious Organisations,Catholic Education Office Archdiocese Of Sydney Central Office,38 Renwick St,Leichhardt,NSW,2040,(02) 9569 6111,,,,,,82 780 246 140,Active,Entity Name (Historic),25% ABN Accuracy
Religious Organisations,"Catholic Enquiry Centre, National Faith Promotion",80 Albion St,Surry Hills,NSW,2010,(02) 9211 4907,,,,,,50 726 817 672,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Catholic Resource Centre,Gilmour St,Kelso,NSW,2795,(02) 6338 3022,,,,,,90 582 344 998,Active,Entity Name,25% ABN Accuracy
Religious Organisations,CBD Chabad Centre,Lvl 4/ 199 Clarence St,Sydney,NSW,2000,(02) 9262 2809,,,,,,56 123 198 171,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Centre For Multi Cultural Pastoral Care,333 Given Tce,Paddington,QLD,4064,(07) 3876 3294,,,,,,25 328 758 007,Active,DGR Name (Historic),25% ABN Accuracy
Religious Organisations,Challenge Ministries,20 Malvern Ave,Croydon,NSW,2132,(02) 9747 4133,,,,,,23 959 475 978,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Chinese Catholic Community,2 Waters St,Rapid Creek,NT,810,(08) 8985 6087,,,,,,33 023 668 108,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Christ For All Nations,Unit 13/ 79 Lower West Burleigh Rd,Burleigh Waters,QLD,4220,(07) 5508 2914,,,,,,61 120 404 444,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Christadelphian Bible School,Bible Society 2 Stilling St,Rathmines,NSW,2283,(02) 4975 1145,,,www.rathminesbibleschool.com,,,94 001 286 424,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Christadelphian Ecclesia,110 Cross St,Kemps Creek,NSW,2178,1800 355 592,,ask@askservice.org,http://www.kcce.org.au,,,88 605 584 057,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Christian Brothers Provincial Administration,2 Thames St,Balmain,NSW,2041,(02) 9810 3922,,,,,,64 066 939 786,Active,Other Name,25% ABN Accuracy
Religious Organisations,Christian Centre,Dutton St,Normanton,QLD,4890,(07) 4745 1212,,,,,,43 095 955 016,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Christian Community Ministries,70 Laughlin St,Kingston,QLD,4114,(07) 3827 6571,,ccmsoffice@ccmschools.edu.au,,,,96 105 961 135,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Christian Heritage Ministries Australia,156 Brighton Tce,Brighton,QLD,4017,(07) 3314 1999,,,,,,21 011 059 135,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Christian Media Services Inc,165 Shaftesbury Rd,Eastwood,NSW,2122,(02) 9874 8830,,,,,,91 859 905 010,Active,Entity Name,25% ABN Accuracy
Religious Organisations,"Christian Mission Fellowship Fairfield, NSW",303 Horsley Dr,Fairfield,NSW,2165,0411 653 191,,,,,,71 413 373 940,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Christian Science Church,273 North Quay,Brisbane,QLD,4000,(07) 3236 2023,,,,,,78 110 215 930,Active,Trading Name,25% ABN Accuracy
Religious Organisations,Christian Science Church,Lot 392 Woodanga Dr,Highvale,QLD,4520,(07) 3289 5969,,,,,,78 110 215 930,Active,Trading Name,25% ABN Accuracy
Religious Organisations,Christian Surfers Australia,191 Princes Hwy,Bulli,NSW,2516,(02) 4268 2783,,,,,,55 579 758 771,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Christian Youth Centre,7 Banksia Crst,Scotts Head,NSW,2447,(02) 6569 8253,,,,,,55 998 219 869,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Church Of Christ (Non-Denominational),Cnr Park and Bennett Sts,Curl Curl,NSW,2096,(02) 9938 6980,,,,,,92 790 185 932,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Coffs Harbour Bible Church,26 Hi Tech Dr,Toormina,NSW,2452,(02) 6658 4275,,,,,,80 225 659 240,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Couples for Christ,93-97 Main St,Blacktown,NSW,2148,(02) 9831 4044,,,,,,42 091 596 897,Active,Trading Name,25% ABN Accuracy
Religious Organisations,Covenant Players Inc,10 Cliff Rd,Freemans Reach,NSW,2756,(02) 4579 6036,,,,,,32 365 780 908,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Croatian Australian Welfare Centre,86- 90 Brisbane St,St Johns Park,NSW,2176,(02) 9610 1146,,,,,,59 615 184 150,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Daniel S,15 Valparaiso Ave,Toongabbie,NSW,2146,(02) 9636 4433,,,,,,58 720 557 763,Active,Entity Name (Historic),25% ABN Accuracy
Religious Organisations,Dominican Sisters,3 54 Kirrang St,Beverly Hills,NSW,2209,(02) 9554 3172,,,,,,82 464 856 272,Active,Entity Name (Historic),25% ABN Accuracy
Religious Organisations,Dutch Australian Cultural Centre,85 Market St,Smithfield,NSW,2164,(02) 9729 3384,,,http://www.dacc.com.au/,,,94 002 727 862,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Eastgate Bible Church,7 Matthews St,Harristown,QLD,4350,0412 625 381,,admin@eastgatebiblechurch.net,http://www.eastgatebiblechurch.net,,,91 382 585 773,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Educational Centre For Christian Spirituality,14 Frances St,Randwick,NSW,2031,(02) 9398 2211,,,,,,27 001 712 572,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Evangelical Sisterhood Of Mary,30 Taylor Pl,Theresa Park,NSW,2570,(02) 4651 2334,,,,,,42 001 782 305,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Every Home For Christ,1 The Strand,Penshurst,NSW,2222,(02) 9570 8211,,,,,,88 001 276 240,Active,Entity Name (Historic),25% ABN Accuracy
Religious Organisations,Faith in Christ Fellowship Macarthur,35 Lincoln St,Minto,NSW,2566,(02) 8731 2920,,,http://www.fcfmacarthur.org.au,,,64 733 011 729,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Faith Works International,47 Laidley Rd,Plainland,QLD,4341,0412 380 444,,,www.faithworksaustralia.org,,,53 147 455 212,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Far East Broadcasting Co (Aust),Cnr Kingsway and Willarong Rd,Caringbah,NSW,2229,(02) 9525 6460,,,,,,68 000 509 517,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Focus Military Ministry,59 Dickson Chambers St,Dickson,ACT,2602,(02) 6262 6294,,,http://www.focusmilitary.org.au,,,97 342 707 086,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Franciscan Friars,14 Albert St,Edgecliff,NSW,2027,(02) 9363 1638,,,,,,75 876 383 237,Active,Trading Name (Historic),25% ABN Accuracy
Religious Organisations,Franciscan Friars,311 Merrylands Rd,Merrylands,NSW,2160,(02) 9637 7147,,,,,,75 876 383 237,Active,Trading Name (Historic),25% ABN Accuracy
Religious Organisations,Franciscan Friars,15 Prospect Rd,Summer Hill,NSW,2130,(02) 9798 5220,,,,,,75 876 383 237,Active,Trading Name (Historic),25% ABN Accuracy
Religious Organisations,Franciscan Friars,70 Douglas Rd,Blacktown,NSW,2148,(02) 9831 1792,,,,,,75 876 383 237,Active,Trading Name (Historic),25% ABN Accuracy
Religious Organisations,Gateway Family Church,1374 Old Cleveland Rd,Carindale,QLD,4152,(07) 3398 4525,,,,,,91 531 619 919,Active,Trading Name,25% ABN Accuracy
Religious Organisations,Glenorie Community Church,1507 Old Northern Rd,Glenorie,NSW,2157,(02) 9652 0577,,,,,,12 393 818 704,Active,Entity Name,25% ABN Accuracy
Religious Organisations,God's Power Ministries,Unit 3/ 10 Clarke St,Guildford,NSW,2161,(02) 9721 1007,,,,,,95 650 466 810,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Gospel Light Baptist Church,8 Steffensen St,Bundaberg,QLD,4670,0409 180 418,,gospellightbcbundy@gmail.com,,,,99 768 517 092,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Grace City Church,937 Bourke St,Waterloo,NSW,2017,0430 001 406,,info@gracecitychurch.com.au,http://www.gracecity.com.au,,,37 194 515 292,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Harvest Bible Church,86 Carthage St,Tamworth,NSW,2340,0457 371 612,,contact@harvestbiblechurch.org.au,www.harvestbiblechurch.org.au/,,,42 951 498 719,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Healing Ministry Centre (Golden Grove),5 Forbes St,Newtown,NSW,2042,(02) 9557 1642,,,,,,12 002 892 766,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Heritage Gin Gin,33 Milden St,Gin Gin,QLD,4671,(07) 4157 3170,,,,,,31 716 089 310,Active,Other Name,25% ABN Accuracy
Religious Organisations,Hills Christian Life Centre,125 Solent Cct,Baulkham Hills,NSW,2153,(02) 8853 5353,,,,,,42 406 987 921,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Hindu Society Of Qld Inc,Gayatri Mandir 178 Lyndhurst Rd,Boondall,QLD,4034,(07) 3865 3164,,,,,,62 515 008 806,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Holy Family Education Centre,1 West St,Lewisham,NSW,2049,(02) 9560 2196,,,,,,73 737 517 017,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Holy Spirit Association,3 Calder Rd,Darlington,NSW,2008,(02) 9310 7791,,,,,,34 005 131 171,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Hornsby Baha'i Centre of Learning,19 Dural St,Hornsby,NSW,2077,(02) 9475 1110,,hornsbybahaicentre@gmail.com,,,,65 139 032 248,Active,Entity Name (Historic),25% ABN Accuracy
Religious Organisations,Initiatives of Change,10 Dooley Pl,Curtin,ACT,2605,(02) 6281 2107,,,,,,22 004 350 789,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Islamic Foundation For Education & Welfare,206 Humphries Rd,Bonnyrigg,NSW,2177,(02) 9823 8208,,,,,,23 878 124 612,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Islamic Society Of Darra,47 Dulcie St,Darra,QLD,4076,(07) 3375 4579,,,,,,68 843 341 383,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Jericho Road Presbyterian Social Services,168 Chalmers St,Surry Hills,NSW,2010,(02) 9690 9376,,info@jerichoroad.org.au,www.jerichoroad.org.au/,,,47 776 809 174,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Joyce Meyer Ministries Pty Ltd,2 Devlan St,Mansfield,QLD,4122,(07) 3349 1200,,,www.joycemeyer.org/,,,73 075 343 485,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Karma Dro Phan Ling Institute,,Bega,NSW,2550,(02) 6493 8586,,,,,,31 795 416 471,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Katoomba Christian Convention,Cliff Dr,Katoomba,NSW,2780,1300 737 140,,,,,,86 000 153 560,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Khmer Buddhist Society Of Qld Inc,44 Third Ave,Marsden,QLD,4132,(07) 3803 0845,,,,,,63 448 367 670,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Korean Buddhism Jongbopsa,2 Elliott St,Belfield,NSW,2191,(02) 9642 7672,,,,,,76 053 110 883,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Kwan Um School Of Zen,15 Flaggy Creek Rd,Mt Crosby,QLD,4306,(07) 3201 2571,,,,,,79 623 937 580,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Life Ministries,72 Queens Rd,Lawson,NSW,2783,(02) 4759 2191,,,,,,88 982 014 526,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Living Waters Hope Centre,125 Serpentine Rd,Terrigal,NSW,2260,(02) 4365 4804,,,,,,23 586 504 626,Active,Entity Name,25% ABN Accuracy
Religious Organisations,LOGAN VILLAGE CHRISTIAN FAMILY,30 Wharf St,Logan Village,QLD,4207,0401 717 157,,lvchristianfamily@gmail.com,,,,33 461 446 643,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Mandalay Pastoral Co.,Bundanoon Rd,Exeter,NSW,2579,(02) 4883 6828,,,,,,95 003 598 249,Active,Entity Name,25% ABN Accuracy
